cluster_number,day_of_week,month_of_year,department_id,demand,meand_demand,std_demand
1722,6,4,17,11,23.42857143,22.00649255
1722,6,4,17,67,23.42857143,22.00649255
1722,6,4,17,6,23.42857143,22.00649255
1722,6,4,17,37,23.42857143,22.00649255
1723,6,4,18,45,100.3333333,68.05194095
1723,6,4,18,30,100.3333333,68.05194095
1723,6,4,18,129,100.3333333,68.05194095
1723,6,4,18,62,100.3333333,68.05194095
1723,6,4,18,125,100.3333333,68.05194095
1723,6,4,18,211,100.3333333,68.05194095
1724,6,4,19,15,12.5,7.661592524
1724,6,4,19,7,12.5,7.661592524
1724,6,4,19,8,12.5,7.661592524
1724,6,4,19,20,12.5,7.661592524
1724,6,4,19,22,12.5,7.661592524
1724,6,4,19,3,12.5,7.661592524
1725,6,4,2,41,199.6666667,229.6461045
1725,6,4,2,95,199.6666667,229.6461045
1725,6,4,2,463,199.6666667,229.6461045
1726,6,4,20,14,17,16.8424068
1726,6,4,20,10,17,16.8424068
1726,6,4,20,53,17,16.8424068
1726,6,4,20,15,17,16.8424068
1726,6,4,20,19,17,16.8424068
1726,6,4,20,3,17,16.8424068
1726,6,4,20,5,17,16.8424068
1727,6,4,21,5,5.333333333,1.751190072
1727,6,4,21,7,5.333333333,1.751190072
1727,6,4,21,6,5.333333333,1.751190072
1727,6,4,21,2,5.333333333,1.751190072
1727,6,4,21,6,5.333333333,1.751190072
1727,6,4,21,6,5.333333333,1.751190072
1728,6,4,22,15,10,6.244997998
1728,6,4,22,12,10,6.244997998
1728,6,4,22,3,10,6.244997998
1729,6,4,23,11,20.71428571,22.69151299
1729,6,4,23,5,20.71428571,22.69151299
1729,6,4,23,2,20.71428571,22.69151299
1729,6,4,23,43,20.71428571,22.69151299
1729,6,4,23,13,20.71428571,22.69151299
1729,6,4,23,62,20.71428571,22.69151299
1729,6,4,23,9,20.71428571,22.69151299
1730,6,4,3,4,12.25,15.84034932
1730,6,4,3,4,12.25,15.84034932
1730,6,4,3,5,12.25,15.84034932
1730,6,4,3,36,12.25,15.84034932
1731,6,4,4,3,4.333333333,1.527525232
1731,6,4,4,6,4.333333333,1.527525232
1731,6,4,4,4,4.333333333,1.527525232
1732,6,4,5,38,92.4,107.2697534
1732,6,4,5,14,92.4,107.2697534
1732,6,4,5,276,92.4,107.2697534
1732,6,4,5,98,92.4,107.2697534
1732,6,4,5,36,92.4,107.2697534
1733,6,4,6,18,33.83333333,31.8208527
1733,6,4,6,86,33.83333333,31.8208527
1733,6,4,6,7,33.83333333,31.8208527
1733,6,4,6,11,33.83333333,31.8208527
1733,6,4,6,21,33.83333333,31.8208527
1733,6,4,6,60,33.83333333,31.8208527
1734,6,4,7,33,75.85714286,70.97283182
1734,6,4,7,134,75.85714286,70.97283182
1734,6,4,7,188,75.85714286,70.97283182
1734,6,4,7,123,75.85714286,70.97283182
1734,6,4,7,12,75.85714286,70.97283182
1734,6,4,7,20,75.85714286,70.97283182
1734,6,4,7,21,75.85714286,70.97283182
1735,6,4,8,19,48.28571429,40.35556255
1735,6,4,8,20,48.28571429,40.35556255
1735,6,4,8,65,48.28571429,40.35556255
1735,6,4,8,34,48.28571429,40.35556255
1735,6,4,8,10,48.28571429,40.35556255
1735,6,4,8,125,48.28571429,40.35556255
1735,6,4,8,65,48.28571429,40.35556255
1736,6,4,9,147,113.8571429,131.398159
1736,6,4,9,42,113.8571429,131.398159
1736,6,4,9,399,113.8571429,131.398159
1736,6,4,9,47,113.8571429,131.398159
1736,6,4,9,33,113.8571429,131.398159
1736,6,4,9,73,113.8571429,131.398159
1736,6,4,9,56,113.8571429,131.398159
1737,6,5,10,195,150.2,96.22213882
1737,6,5,10,208,150.2,96.22213882
1737,6,5,10,253,150.2,96.22213882
1737,6,5,10,44,150.2,96.22213882
1737,6,5,10,51,150.2,96.22213882
1738,6,5,11,124,116.7142857,56.55002
1738,6,5,11,132,116.7142857,56.55002
1738,6,5,11,183,116.7142857,56.55002
1738,6,5,11,177,116.7142857,56.55002
1738,6,5,11,24,116.7142857,56.55002
1738,6,5,11,107,116.7142857,56.55002
1738,6,5,11,70,116.7142857,56.55002
1739,6,5,12,81,84.75,19.9728983
1739,6,5,12,101,84.75,19.9728983
1739,6,5,12,58,84.75,19.9728983
1739,6,5,12,99,84.75,19.9728983
1740,6,5,13,47,38.5,30.82693627
1740,6,5,13,75,38.5,30.82693627
1740,6,5,13,73,38.5,30.82693627
1740,6,5,13,7,38.5,30.82693627
1740,6,5,13,12,38.5,30.82693627
1740,6,5,13,17,38.5,30.82693627
1741,6,5,14,28,15.25,8.031189202
1741,6,5,14,10,15.25,8.031189202
1741,6,5,14,25,15.25,8.031189202
1741,6,5,14,11,15.25,8.031189202
1741,6,5,14,11,15.25,8.031189202
1741,6,5,14,16,15.25,8.031189202
1741,6,5,14,17,15.25,8.031189202
1741,6,5,14,4,15.25,8.031189202
1742,6,5,15,17,27.85714286,13.1203223
1742,6,5,15,31,27.85714286,13.1203223
1742,6,5,15,35,27.85714286,13.1203223
1742,6,5,15,4,27.85714286,13.1203223
1742,6,5,15,30,27.85714286,13.1203223
1742,6,5,15,43,27.85714286,13.1203223
1742,6,5,15,35,27.85714286,13.1203223
1743,6,5,16,81,83.2,20.75331299
1743,6,5,16,96,83.2,20.75331299
1743,6,5,16,93,83.2,20.75331299
1743,6,5,16,98,83.2,20.75331299
1743,6,5,16,48,83.2,20.75331299
1744,6,5,17,41,34.71428571,21.14012209
1744,6,5,17,10,34.71428571,21.14012209
1744,6,5,17,47,34.71428571,21.14012209
1744,6,5,17,5,34.71428571,21.14012209
1744,6,5,17,66,34.71428571,21.14012209
1744,6,5,17,35,34.71428571,21.14012209
1744,6,5,17,39,34.71428571,21.14012209
1745,6,5,18,133,77,38.95724152
1745,6,5,18,101,77,38.95724152
1745,6,5,18,55,77,38.95724152
1745,6,5,18,30,77,38.95724152
1745,6,5,18,101,77,38.95724152
1745,6,5,18,87,77,38.95724152
1745,6,5,18,32,77,38.95724152
1746,6,5,19,13,12.5,3.728270376
1746,6,5,19,9,12.5,3.728270376
1746,6,5,19,19,12.5,3.728270376
1746,6,5,19,10,12.5,3.728270376
1746,6,5,19,10,12.5,3.728270376
1746,6,5,19,14,12.5,3.728270376
1747,6,5,2,34,173.3333333,110.0502915
1747,6,5,2,35,173.3333333,110.0502915
1747,6,5,2,254,173.3333333,110.0502915
1747,6,5,2,199,173.3333333,110.0502915
1747,6,5,2,250,173.3333333,110.0502915
1747,6,5,2,268,173.3333333,110.0502915
1748,6,5,20,35,16.71428571,12.10666876
1748,6,5,20,7,16.71428571,12.10666876
1748,6,5,20,14,16.71428571,12.10666876
1748,6,5,20,20,16.71428571,12.10666876
1748,6,5,20,7,16.71428571,12.10666876
1748,6,5,20,4,16.71428571,12.10666876
1748,6,5,20,30,16.71428571,12.10666876
1749,6,5,21,3,3.666666667,2.081665999
1749,6,5,21,6,3.666666667,2.081665999
1749,6,5,21,2,3.666666667,2.081665999
1750,6,5,22,6,11.25,8.61684397
1750,6,5,22,9,11.25,8.61684397
1750,6,5,22,6,11.25,8.61684397
1750,6,5,22,24,11.25,8.61684397
1751,6,5,23,9,20.57142857,18.28348201
1751,6,5,23,3,20.57142857,18.28348201
1751,6,5,23,19,20.57142857,18.28348201
1751,6,5,23,18,20.57142857,18.28348201
1751,6,5,23,10,20.57142857,18.28348201
1751,6,5,23,27,20.57142857,18.28348201
1751,6,5,23,58,20.57142857,18.28348201
1752,6,5,3,6,5.2,2.774887385
1752,6,5,3,6,5.2,2.774887385
1752,6,5,3,3,5.2,2.774887385
1752,6,5,3,2,5.2,2.774887385
1752,6,5,3,9,5.2,2.774887385
1753,6,5,4,16,14.33333333,6.408327915
1753,6,5,4,18,14.33333333,6.408327915
1753,6,5,4,22,14.33333333,6.408327915
1753,6,5,4,3,14.33333333,6.408327915
1753,6,5,4,14,14.33333333,6.408327915
1753,6,5,4,13,14.33333333,6.408327915
1754,6,5,5,145,95.83333333,51.08979024
1754,6,5,5,102,95.83333333,51.08979024
1754,6,5,5,40,95.83333333,51.08979024
1754,6,5,5,139,95.83333333,51.08979024
1754,6,5,5,123,95.83333333,51.08979024
1754,6,5,5,26,95.83333333,51.08979024
1755,6,5,6,3,34.25,23.76797565
1755,6,5,6,31,34.25,23.76797565
1755,6,5,6,44,34.25,23.76797565
1755,6,5,6,59,34.25,23.76797565
1756,6,5,7,119,76.28571429,46.34908948
1756,6,5,7,48,76.28571429,46.34908948
1756,6,5,7,116,76.28571429,46.34908948
1756,6,5,7,132,76.28571429,46.34908948
1756,6,5,7,70,76.28571429,46.34908948
1756,6,5,7,34,76.28571429,46.34908948
1756,6,5,7,15,76.28571429,46.34908948
1757,6,5,8,6,59.16666667,38.38445866
1757,6,5,8,79,59.16666667,38.38445866
1757,6,5,8,102,59.16666667,38.38445866
1757,6,5,8,92,59.16666667,38.38445866
1757,6,5,8,25,59.16666667,38.38445866
1757,6,5,8,51,59.16666667,38.38445866
1758,6,5,9,62,115.5714286,69.33699624
1758,6,5,9,199,115.5714286,69.33699624
1758,6,5,9,202,115.5714286,69.33699624
1758,6,5,9,57,115.5714286,69.33699624
1758,6,5,9,131,115.5714286,69.33699624
1758,6,5,9,28,115.5714286,69.33699624
1758,6,5,9,130,115.5714286,69.33699624
1759,6,6,10,5,229.4,194.520693
1759,6,6,10,479,229.4,194.520693
1759,6,6,10,230,229.4,194.520693
1759,6,6,10,355,229.4,194.520693
1759,6,6,10,78,229.4,194.520693
1760,6,6,11,48,233.8571429,163.0127077
1760,6,6,11,61,233.8571429,163.0127077
1760,6,6,11,283,233.8571429,163.0127077
1760,6,6,11,428,233.8571429,163.0127077
1760,6,6,11,223,233.8571429,163.0127077
1760,6,6,11,144,233.8571429,163.0127077
1760,6,6,11,450,233.8571429,163.0127077
1761,6,6,12,176,119,70.26616066
1761,6,6,12,85,119,70.26616066
1761,6,6,12,42,119,70.26616066
1761,6,6,12,235,119,70.26616066
1761,6,6,12,151,119,70.26616066
1761,6,6,12,86,119,70.26616066
1761,6,6,12,58,119,70.26616066
1762,6,6,13,8,71.28571429,52.46813092
1762,6,6,13,63,71.28571429,52.46813092
1762,6,6,13,106,71.28571429,52.46813092
1762,6,6,13,20,71.28571429,52.46813092
1762,6,6,13,124,71.28571429,52.46813092
1762,6,6,13,38,71.28571429,52.46813092
1762,6,6,13,140,71.28571429,52.46813092
1763,6,6,14,35,29.66666667,11.86029792
1763,6,6,14,8,29.66666667,11.86029792
1763,6,6,14,34,29.66666667,11.86029792
1763,6,6,14,31,29.66666667,11.86029792
1763,6,6,14,43,29.66666667,11.86029792
1763,6,6,14,27,29.66666667,11.86029792
1764,6,6,15,67,59.85714286,44.90147945
1764,6,6,15,106,59.85714286,44.90147945
1764,6,6,15,66,59.85714286,44.90147945
1764,6,6,15,8,59.85714286,44.90147945
1764,6,6,15,126,59.85714286,44.90147945
1764,6,6,15,30,59.85714286,44.90147945
1764,6,6,15,16,59.85714286,44.90147945
1765,6,6,16,249,130.8333333,108.0396532
1765,6,6,16,102,130.8333333,108.0396532
1765,6,6,16,2,130.8333333,108.0396532
1765,6,6,16,259,130.8333333,108.0396532
1765,6,6,16,29,130.8333333,108.0396532
1765,6,6,16,144,130.8333333,108.0396532
1766,6,6,17,49,43.2,21.53369453
1766,6,6,17,51,43.2,21.53369453
1766,6,6,17,18,43.2,21.53369453
1766,6,6,17,72,43.2,21.53369453
1766,6,6,17,26,43.2,21.53369453
1767,6,6,18,28,100.8333333,101.027554
1767,6,6,18,1,100.8333333,101.027554
1767,6,6,18,107,100.8333333,101.027554
1767,6,6,18,161,100.8333333,101.027554
1767,6,6,18,39,100.8333333,101.027554
1767,6,6,18,269,100.8333333,101.027554
1768,6,6,19,31,17,11.63328558
1768,6,6,19,22,17,11.63328558
1768,6,6,19,9,17,11.63328558
1768,6,6,19,6,17,11.63328558
1769,6,6,2,2,239.75,236.3900379
1769,6,6,2,306,239.75,236.3900379
1769,6,6,2,540,239.75,236.3900379
1769,6,6,2,111,239.75,236.3900379
1770,6,6,20,46,36.6,29.04823575
1770,6,6,20,80,36.6,29.04823575
1770,6,6,20,15,36.6,29.04823575
1770,6,6,20,36,36.6,29.04823575
1770,6,6,20,6,36.6,29.04823575
1771,6,6,21,10,6.857142857,5.899959645
1771,6,6,21,18,6.857142857,5.899959645
1771,6,6,21,2,6.857142857,5.899959645
1771,6,6,21,3,6.857142857,5.899959645
1771,6,6,21,4,6.857142857,5.899959645
1771,6,6,21,2,6.857142857,5.899959645
1771,6,6,21,9,6.857142857,5.899959645
1772,6,6,22,17,17.5,0.707106781
1772,6,6,22,18,17.5,0.707106781
1773,6,6,23,9,41.16666667,35.22167893
1773,6,6,23,54,41.16666667,35.22167893
1773,6,6,23,2,41.16666667,35.22167893
1773,6,6,23,64,41.16666667,35.22167893
1773,6,6,23,93,41.16666667,35.22167893
1773,6,6,23,25,41.16666667,35.22167893
1774,6,6,3,9,17,12.74754878
1774,6,6,3,16,17,12.74754878
1774,6,6,3,35,17,12.74754878
1774,6,6,3,23,17,12.74754878
1774,6,6,3,2,17,12.74754878
1775,6,6,4,20,22,16.63329993
1775,6,6,4,9,22,16.63329993
1775,6,6,4,13,22,16.63329993
1775,6,6,4,46,22,16.63329993
1776,6,6,5,2,119.7142857,100.2176203
1776,6,6,5,54,119.7142857,100.2176203
1776,6,6,5,171,119.7142857,100.2176203
1776,6,6,5,50,119.7142857,100.2176203
1776,6,6,5,304,119.7142857,100.2176203
1776,6,6,5,144,119.7142857,100.2176203
1776,6,6,5,113,119.7142857,100.2176203
1777,6,6,6,62,29,30.4466747
1777,6,6,6,23,29,30.4466747
1777,6,6,6,2,29,30.4466747
1778,6,6,7,91,147,101.7726224
1778,6,6,7,275,147,101.7726224
1778,6,6,7,42,147,101.7726224
1778,6,6,7,135,147,101.7726224
1778,6,6,7,271,147,101.7726224
1778,6,6,7,27,147,101.7726224
1778,6,6,7,188,147,101.7726224
1779,6,6,8,122,87.5,77.03246069
1779,6,6,8,79,87.5,77.03246069
1779,6,6,8,3,87.5,77.03246069
1779,6,6,8,77,87.5,77.03246069
1779,6,6,8,22,87.5,77.03246069
1779,6,6,8,237,87.5,77.03246069
1779,6,6,8,24,87.5,77.03246069
1779,6,6,8,136,87.5,77.03246069
1780,6,6,9,5,195.125,162.553233
1780,6,6,9,294,195.125,162.553233
1780,6,6,9,73,195.125,162.553233
1780,6,6,9,54,195.125,162.553233
1780,6,6,9,174,195.125,162.553233
1780,6,6,9,126,195.125,162.553233
1780,6,6,9,411,195.125,162.553233
1780,6,6,9,424,195.125,162.553233
1781,6,7,10,250,120.1428571,112.557287
1781,6,7,10,1,120.1428571,112.557287
1781,6,7,10,296,120.1428571,112.557287
1781,6,7,10,130,120.1428571,112.557287
1781,6,7,10,61,120.1428571,112.557287
1781,6,7,10,29,120.1428571,112.557287
1781,6,7,10,74,120.1428571,112.557287
1782,6,7,11,72,127.4285714,131.1218989
1782,6,7,11,4,127.4285714,131.1218989
1782,6,7,11,17,127.4285714,131.1218989
1782,6,7,11,238,127.4285714,131.1218989
1782,6,7,11,103,127.4285714,131.1218989
1782,6,7,11,89,127.4285714,131.1218989
1782,6,7,11,369,127.4285714,131.1218989
1783,6,7,12,6,46.85714286,43.66703017
1783,6,7,12,98,46.85714286,43.66703017
1783,6,7,12,24,46.85714286,43.66703017
1783,6,7,12,33,46.85714286,43.66703017
1783,6,7,12,24,46.85714286,43.66703017
1783,6,7,12,23,46.85714286,43.66703017
1783,6,7,12,120,46.85714286,43.66703017
1784,6,7,13,11,36,28.67054237
1784,6,7,13,30,36,28.67054237
1784,6,7,13,89,36,28.67054237
1784,6,7,13,20,36,28.67054237
1784,6,7,13,17,36,28.67054237
1784,6,7,13,62,36,28.67054237
1784,6,7,13,23,36,28.67054237
1785,6,7,14,22,15,14.37010786
1785,6,7,14,8,15,14.37010786
1785,6,7,14,3,15,14.37010786
1785,6,7,14,5,15,14.37010786
1785,6,7,14,37,15,14.37010786
1786,6,7,15,48,28,31.43246729
1786,6,7,15,16,28,31.43246729
1786,6,7,15,89,28,31.43246729
1786,6,7,15,3,28,31.43246729
1786,6,7,15,29,28,31.43246729
1786,6,7,15,2,28,31.43246729
1786,6,7,15,9,28,31.43246729
1787,6,7,16,47,45.14285714,42.49481761
1787,6,7,16,10,45.14285714,42.49481761
1787,6,7,16,1,45.14285714,42.49481761
1787,6,7,16,66,45.14285714,42.49481761
1787,6,7,16,31,45.14285714,42.49481761
1787,6,7,16,128,45.14285714,42.49481761
1787,6,7,16,33,45.14285714,42.49481761
1788,6,7,17,10,22.75,20.4991289
1788,6,7,17,12,22.75,20.4991289
1788,6,7,17,14,22.75,20.4991289
1788,6,7,17,53,22.75,20.4991289
1788,6,7,17,52,22.75,20.4991289
1788,6,7,17,2,22.75,20.4991289
1788,6,7,17,33,22.75,20.4991289
1788,6,7,17,6,22.75,20.4991289
1789,6,7,18,14,61.28571429,62.21123769
1789,6,7,18,27,61.28571429,62.21123769
1789,6,7,18,88,61.28571429,62.21123769
1789,6,7,18,51,61.28571429,62.21123769
1789,6,7,18,187,61.28571429,62.21123769
1789,6,7,18,5,61.28571429,62.21123769
1789,6,7,18,57,61.28571429,62.21123769
1790,6,7,19,2,7.6,6.426507605
1790,6,7,19,9,7.6,6.426507605
1790,6,7,19,3,7.6,6.426507605
1790,6,7,19,6,7.6,6.426507605
1790,6,7,19,18,7.6,6.426507605
1791,6,7,2,65,129.25,119.2221815
1791,6,7,2,4,129.25,119.2221815
1791,6,7,2,163,129.25,119.2221815
1791,6,7,2,146,129.25,119.2221815
1791,6,7,2,28,129.25,119.2221815
1791,6,7,2,78,129.25,119.2221815
1791,6,7,2,168,129.25,119.2221815
1791,6,7,2,382,129.25,119.2221815
1792,6,7,20,7,16,16.46207763
1792,6,7,20,6,16,16.46207763
1792,6,7,20,35,16,16.46207763
1793,6,7,21,7,5.8,3.563705936
1793,6,7,21,6,5.8,3.563705936
1793,6,7,21,2,5.8,3.563705936
1793,6,7,21,3,5.8,3.563705936
1793,6,7,21,11,5.8,3.563705936
1794,6,7,22,30,15.5,9.894442885
1794,6,7,22,24,15.5,9.894442885
1794,6,7,22,17,15.5,9.894442885
1794,6,7,22,6,15.5,9.894442885
1794,6,7,22,7,15.5,9.894442885
1794,6,7,22,9,15.5,9.894442885
1795,6,7,23,8,14.71428571,17.59464204
1795,6,7,23,10,14.71428571,17.59464204
1795,6,7,23,2,14.71428571,17.59464204
1795,6,7,23,1,14.71428571,17.59464204
1795,6,7,23,10,14.71428571,17.59464204
1795,6,7,23,20,14.71428571,17.59464204
1795,6,7,23,52,14.71428571,17.59464204
1796,6,7,3,3,8.5,5.802298395
1796,6,7,3,16,8.5,5.802298395
1796,6,7,3,10,8.5,5.802298395
1796,6,7,3,5,8.5,5.802298395
1797,6,7,4,11,12.66666667,11.77568116
1797,6,7,4,13,12.66666667,11.77568116
1797,6,7,4,35,12.66666667,11.77568116
1797,6,7,4,2,12.66666667,11.77568116
1797,6,7,4,4,12.66666667,11.77568116
1797,6,7,4,11,12.66666667,11.77568116
1798,6,7,5,85,96.5,69.32171377
1798,6,7,5,49,96.5,69.32171377
1798,6,7,5,151,96.5,69.32171377
1798,6,7,5,197,96.5,69.32171377
1798,6,7,5,4,96.5,69.32171377
1798,6,7,5,93,96.5,69.32171377
1799,6,7,6,16,23.5,14.34921601
1799,6,7,6,25,23.5,14.34921601
1799,6,7,6,25,23.5,14.34921601
1799,6,7,6,9,23.5,14.34921601
1799,6,7,6,50,23.5,14.34921601
1799,6,7,6,16,23.5,14.34921601
1800,6,7,7,8,71.71428571,53.59015546
1800,6,7,7,59,71.71428571,53.59015546
1800,6,7,7,61,71.71428571,53.59015546
1800,6,7,7,16,71.71428571,53.59015546
1800,6,7,7,137,71.71428571,53.59015546
1800,6,7,7,75,71.71428571,53.59015546
1800,6,7,7,146,71.71428571,53.59015546
1801,6,7,8,7,49.75,43.91943382
1801,6,7,8,29,49.75,43.91943382
1801,6,7,8,109,49.75,43.91943382
1801,6,7,8,54,49.75,43.91943382
1802,6,7,9,5,116.5714286,108.7456622
1802,6,7,9,249,116.5714286,108.7456622
1802,6,7,9,22,116.5714286,108.7456622
1802,6,7,9,95,116.5714286,108.7456622
1802,6,7,9,59,116.5714286,108.7456622
1802,6,7,9,102,116.5714286,108.7456622
1802,6,7,9,284,116.5714286,108.7456622
1803,6,8,10,7,55.75,36.77295202
1803,6,8,10,52,55.75,36.77295202
1803,6,8,10,70,55.75,36.77295202
1803,6,8,10,94,55.75,36.77295202
1804,6,8,11,55,67.4,38.68203717
1804,6,8,11,83,67.4,38.68203717
1804,6,8,11,80,67.4,38.68203717
1804,6,8,11,8,67.4,38.68203717
1804,6,8,11,111,67.4,38.68203717
1805,6,8,12,36,41.25,25.54967151
1805,6,8,12,14,41.25,25.54967151
1805,6,8,12,60,41.25,25.54967151
1805,6,8,12,84,41.25,25.54967151
1805,6,8,12,57,41.25,25.54967151
1805,6,8,12,30,41.25,25.54967151
1805,6,8,12,43,41.25,25.54967151
1805,6,8,12,6,41.25,25.54967151
1806,6,8,13,14,20.16666667,10.02829331
1806,6,8,13,31,20.16666667,10.02829331
1806,6,8,13,25,20.16666667,10.02829331
1806,6,8,13,19,20.16666667,10.02829331
1806,6,8,13,4,20.16666667,10.02829331
1806,6,8,13,28,20.16666667,10.02829331
1807,6,8,14,3,6.5,3.109126351
1807,6,8,14,10,6.5,3.109126351
1807,6,8,14,8,6.5,3.109126351
1807,6,8,14,5,6.5,3.109126351
1808,6,8,15,14,26.2,16.60421633
1808,6,8,15,5,26.2,16.60421633
1808,6,8,15,41,26.2,16.60421633
1808,6,8,15,43,26.2,16.60421633
1808,6,8,15,28,26.2,16.60421633
1809,6,8,16,25,43,22.11786608
1809,6,8,16,56,43,22.11786608
1809,6,8,16,24,43,22.11786608
1809,6,8,16,21,43,22.11786608
1809,6,8,16,61,43,22.11786608
1809,6,8,16,71,43,22.11786608
1810,6,8,17,12,20.83333333,7.359800722
1810,6,8,17,26,20.83333333,7.359800722
1810,6,8,17,22,20.83333333,7.359800722
1810,6,8,17,21,20.83333333,7.359800722
1810,6,8,17,31,20.83333333,7.359800722
1810,6,8,17,13,20.83333333,7.359800722
1811,6,8,18,55,54,24.19917354
1811,6,8,18,21,54,24.19917354
1811,6,8,18,55,54,24.19917354
1811,6,8,18,91,54,24.19917354
1811,6,8,18,66,54,24.19917354
1811,6,8,18,36,54,24.19917354
1812,6,8,19,3,5.5,1.732050808
1812,6,8,19,7,5.5,1.732050808
1812,6,8,19,6,5.5,1.732050808
1812,6,8,19,6,5.5,1.732050808
1813,6,8,2,7,86,54.61379557
1813,6,8,2,39,86,54.61379557
1813,6,8,2,120,86,54.61379557
1813,6,8,2,50,86,54.61379557
1813,6,8,2,158,86,54.61379557
1813,6,8,2,125,86,54.61379557
1813,6,8,2,103,86,54.61379557
1814,6,8,20,6,6.125,2.295181288
1814,6,8,20,5,6.125,2.295181288
1814,6,8,20,6,6.125,2.295181288
1814,6,8,20,2,6.125,2.295181288
1814,6,8,20,10,6.125,2.295181288
1814,6,8,20,6,6.125,2.295181288
1814,6,8,20,6,6.125,2.295181288
1814,6,8,20,8,6.125,2.295181288
1815,6,8,21,7,6.25,2.872281323
1815,6,8,21,10,6.25,2.872281323
1815,6,8,21,4,6.25,2.872281323
1815,6,8,21,4,6.25,2.872281323
1816,6,8,22,5,7.166666667,3.188521078
1816,6,8,22,10,7.166666667,3.188521078
1816,6,8,22,12,7.166666667,3.188521078
1816,6,8,22,7,7.166666667,3.188521078
1816,6,8,22,4,7.166666667,3.188521078
1816,6,8,22,5,7.166666667,3.188521078
1817,6,8,23,14,9.571428571,6.399404734
1817,6,8,23,6,9.571428571,6.399404734
1817,6,8,23,19,9.571428571,6.399404734
1817,6,8,23,7,9.571428571,6.399404734
1817,6,8,23,2,9.571428571,6.399404734
1817,6,8,23,15,9.571428571,6.399404734
1817,6,8,23,4,9.571428571,6.399404734
1818,6,8,3,2,4,2.828427125
1818,6,8,3,6,4,2.828427125
1819,6,8,4,3,3,0
1819,6,8,4,3,3,0
1819,6,8,4,3,3,0
1819,6,8,4,3,3,0
1820,6,8,5,23,50,46.52311254
1820,6,8,5,18,50,46.52311254
1820,6,8,5,44,50,46.52311254
1820,6,8,5,130,50,46.52311254
1820,6,8,5,7,50,46.52311254
1820,6,8,5,78,50,46.52311254
1821,6,8,6,1,10.875,7.881941385
1821,6,8,6,15,10.875,7.881941385
1821,6,8,6,25,10.875,7.881941385
1821,6,8,6,12,10.875,7.881941385
1821,6,8,6,5,10.875,7.881941385
1821,6,8,6,17,10.875,7.881941385
1821,6,8,6,6,10.875,7.881941385
1821,6,8,6,6,10.875,7.881941385
1822,6,8,7,65,46.75,24.10542322
1822,6,8,7,75,46.75,24.10542322
1822,6,8,7,44,46.75,24.10542322
1822,6,8,7,28,46.75,24.10542322
1822,6,8,7,73,46.75,24.10542322
1822,6,8,7,30,46.75,24.10542322
1822,6,8,7,52,46.75,24.10542322
1822,6,8,7,7,46.75,24.10542322
1823,6,8,8,36,23,14.58309524
1823,6,8,8,8,23,14.58309524
1823,6,8,8,35,23,14.58309524
1823,6,8,8,13,23,14.58309524
1824,6,8,9,48,77,19.58315603
1824,6,8,9,97,77,19.58315603
1824,6,8,9,71,77,19.58315603
1824,6,8,9,76,77,19.58315603
1824,6,8,9,93,77,19.58315603
1825,6,9,10,152,171.6666667,115.4931455
1825,6,9,10,44,171.6666667,115.4931455
1825,6,9,10,55,171.6666667,115.4931455
1825,6,9,10,193,171.6666667,115.4931455
1825,6,9,10,236,171.6666667,115.4931455
1825,6,9,10,350,171.6666667,115.4931455
1826,6,9,11,61,120.2,84.51745382
1826,6,9,11,151,120.2,84.51745382
1826,6,9,11,111,120.2,84.51745382
1826,6,9,11,31,120.2,84.51745382
1826,6,9,11,247,120.2,84.51745382
1827,6,9,12,16,77.4,49.63667999
1827,6,9,12,68,77.4,49.63667999
1827,6,9,12,67,77.4,49.63667999
1827,6,9,12,82,77.4,49.63667999
1827,6,9,12,154,77.4,49.63667999
1828,6,9,13,27,40.85714286,27.33391405
1828,6,9,13,56,40.85714286,27.33391405
